cupcake0_location, juice0_location, pancake0_location, poundcake0_location, fridge_state, dishwasher_state, tv_state, Act_A, LocA_A, Act_B, LocA_B, Close_B
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_kitchen50, bathroom, walktowards_kitchen50, bedroom, book
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_kitchen50, bathroom, walktowards_kitchen50, bedroom, None
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_kitchen50, bathroom, walktowards_cupcake336, bedroom, applebook
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_kitchen50, bathroom, walktowards_cupcake336, bedroom, book
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_kitchen50, bathroom, walktowards_cupcake336, bedroom, book
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_dishwasher152, kitchen, walktowards_kitchen50, bedroom, applebookcoffeepotcoffeetablecupcakewaterglasswine
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_dishwasher152, kitchen, walktowards_kitchen50, bedroom, None
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_dishwasher152, kitchen, walktowards_kitchen50, bedroom, bookbook
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_dishwasher152, kitchen, walktowards_kitchen50, bedroom, applebookbookfridgepancakeplate
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_dishwasher152, kitchen, open_fridge149, kitchen, applebookbookfridgepancakeplate
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, OPEN, CLOSED, OFF, walktowards_dishwasher152, kitchen, grab_pancake333, kitchen, applefridgekitchentablepancake
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, in_agentHandsB, INSIDE_bedroom_INSIDE_cabinet, OPEN, CLOSED, OFF, walktowards_dishwasher152, kitchen, putback_pancake_kitchentable, kitchen, applefridgekitchentablepancake
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, OPEN, CLOSED, OFF, open_dishwasher152, kitchen, walktowards_dishwasher152, kitchen, kitchentablepancake
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, OPEN, OPEN, OFF, close_dishwasher152, kitchen, walktowards_juice332, kitchen, kitchentablepancake
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, OPEN, CLOSED, OFF, open_dishwasher152, kitchen, open_dishwasher152, kitchen, coffeepotdishwasherjuicekitchencabinetpancakeplate
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, OPEN, OPEN, OFF, grab_juice332, kitchen, close_dishwasher152, kitchen, coffeepotdishwasherjuicekitchencabinetplate
INSIDE_bedroom_ON_coffeetable, in_agentHandsA, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, OPEN, CLOSED, OFF, walktowards_kitchentable123, kitchen, walktowards_bedroom185, kitchen, coffeepotdishwasherjuicekitchencabinetplate
INSIDE_bedroom_ON_coffeetable, in_agentHandsA, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, OPEN, CLOSED, OFF, walktowards_kitchentable123, kitchen, null, kitchen, coffeepotdishwasherjuicekitchencabinetpancakeplate
INSIDE_bedroom_ON_coffeetable, in_agentHandsA, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, OPEN, CLOSED, OFF, putback_juice_kitchentable, kitchen, null, kitchen, coffeepotdishwasherjuicekitchencabinetpancakeplate
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, OPEN, CLOSED, OFF, walktowards_bedroom185, kitchen, walktowards_bedroom185, kitchen, coffeepotdishwasherkitchencabinetpancakeplate
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, OPEN, CLOSED, OFF, walktowards_bedroom185, kitchen, walktowards_bedroom185, kitchen, coffeepotjuicekitchencabinetkitchentablepancake
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, OPEN, CLOSED, OFF, walktowards_bedroom185, kitchen, walktowards_bedroom185, kitchen, juicekitchentablepancake
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, OPEN, CLOSED, OFF, walktowards_cupcake336, bedroom, walktowards_bedroom185, kitchen, applefridgejuicekitchentablepancake
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, OPEN, CLOSED, OFF, walktowards_cabinet222, bedroom, walktowards_bedroom185, kitchen, applefridge
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, OPEN, CLOSED, OFF, walktowards_cabinet222, bedroom, walktowards_bedroom185, kitchen, applebookbookfridgeplate
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, OPEN, CLOSED, OFF, walktowards_cupcake336, bedroom, walktowards_cupcake336, bedroom, applebookbookfridge
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, OPEN, CLOSED, OFF, walktowards_cupcake336, bedroom, walktowards_cupcake336, bedroom, book
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, OPEN, CLOSED, OFF, walktowards_cabinet222, bedroom, walktowards_cabinet222, bedroom, None
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, OPEN, CLOSED, OFF, open_cabinet222, bedroom, walktowards_cabinet222, bedroom, book
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, OPEN, CLOSED, OFF, open_cabinet222, bedroom, open_cabinet222, bedroom, bookbookcabinetplateplatepoundcake
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, OPEN, CLOSED, OFF, grab_poundcake337, bedroom, grab_poundcake337, bedroom, bookbookcabinetplateplatepoundcake
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, in_agentHandsA, OPEN, CLOSED, OFF, close_cabinet222, bedroom, null, bedroom, bookbookcabinetplateplate
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, in_agentHandsA, OPEN, CLOSED, OFF, walktowards_kitchen50, bedroom, null, bedroom, bookbookcabinetplateplate
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, in_agentHandsA, OPEN, CLOSED, OFF, walktowards_kitchen50, bedroom, null, bedroom, bookbookcabinetplateplate
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, in_agentHandsA, OPEN, CLOSED, OFF, walktowards_kitchen50, bedroom, null, bedroom, bookbookcabinetplateplate
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, in_agentHandsA, OPEN, CLOSED, OFF, walktowards_kitchentable123, kitchen, null, bedroom, bookbookcabinetplateplate
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, in_agentHandsA, OPEN, CLOSED, OFF, walktowards_kitchentable123, kitchen, null, bedroom, bookbookcabinetplateplate
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, in_agentHandsA, OPEN, CLOSED, OFF, putback_poundcake_kitchentable, kitchen, null, bedroom, bookbookcabinetplateplate
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, OPEN, CLOSED, OFF, walktowards_bedroom185, kitchen, walktowards_cupcake336, bedroom, bookbookcabinetplateplate
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, OPEN, CLOSED, OFF, walktowards_bedroom185, kitchen, walktowards_cupcake336, bedroom, cabinet
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, OPEN, CLOSED, OFF, walktowards_bedroom185, kitchen, grab_cupcake336, bedroom, applebookcoffeepotcoffeetablecupcakewaterglasswine
in_agentHandsB, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, OPEN, CLOSED, OFF, null, bedroom, walktowards_kitchen50, bedroom, applebookcoffeepotcoffeetablecupcakewaterglasswine
