cupcake0_location, juice0_location, pancake0_location, poundcake0_location, fridge_state, dishwasher_state, tv_state, Act_A, LocA_A, Act_B, LocA_B, Close_B
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_kitchen50, bathroom, walktowards_kitchen50, bedroom, None
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_kitchen50, bathroom, walktowards_kitchen50, bedroom, applebookcoffeepotcoffeetablecupcakewaterglasswine
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_kitchen50, bathroom, grab_cupcake336, bedroom, applebookcoffeepotcoffeetablecupcakewaterglasswine
in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_kitchen50, bathroom, walktowards_kitchen50, bedroom, applebookcoffeepotcoffeetablecupcakewaterglasswine
in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_fridge149, kitchen, walktowards_kitchen50, bedroom, applebookcoffeepotcoffeetablecupcakewaterglasswine
in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_dishwasher152, kitchen, walktowards_kitchen50, bedroom, bookcupcake
in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_dishwasher152, kitchen, walktowards_kitchen50, bedroom, cupcake
in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_dishwasher152, kitchen, walktowards_kitchen50, bedroom, applebookcupcake
in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_bedroom185, kitchen, walktowards_kitchen50, bedroom, applebookbookcupcakefridgepancakeplate
in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, null, kitchen, walktowards_kitchentable123, kitchen, applebookcupcakefridgepancake
in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, null, kitchen, putback_cupcake_kitchentable, kitchen, applebookcupcakefridgekitchentablepancakeplate
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, open_fridge149, kitchen, walktowards_fridge149, kitchen, cupcakekitchentable
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, OPEN, CLOSED, OFF, walktowards_bedroom185, kitchen, walktowards_pancake333, kitchen, cupcakekitchentable
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, OPEN, CLOSED, OFF, grab_pancake333, kitchen, walktowards_pancake333, kitchen, bookcupcakekitchentable
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, OPEN, CLOSED, OFF, grab_pancake333, kitchen, walktowards_dishwasher152, kitchen, cupcakekitchentable
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, in_agentHandsA, INSIDE_bedroom_INSIDE_cabinet, OPEN, CLOSED, OFF, close_fridge149, kitchen, walktowards_dishwasher152, kitchen, cupcakekitchentablepancake
