plate0_location, wineglass0_location, cutleryfork0_location, fridge_state, dishwasher_state, tv_state, Act_A, LocA_A, Act_B, LocA_B, Close_B
INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_kitchencabinet, CLOSED, CLOSED, OFF, open_dishwasher152, kitchen, walktowards_kitchen50, bedroom, None
INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_kitchencabinet, CLOSED, OPEN, OFF, grab_wineglass333, kitchen, walktowards_kitchen50, bedroom, None
INSIDE_bedroom_INSIDE_cabinet, in_agentHandsA, INSIDE_kitchen_INSIDE_kitchencabinet, CLOSED, OPEN, OFF, walktowards_kitchentable123, kitchen, walktowards_kitchen50, bedroom, None
INSIDE_bedroom_INSIDE_cabinet, in_agentHandsA, INSIDE_kitchen_INSIDE_kitchencabinet, CLOSED, OPEN, OFF, walktowards_kitchentable123, kitchen, walktowards_kitchen50, bedroom, None
INSIDE_bedroom_INSIDE_cabinet, in_agentHandsA, INSIDE_kitchen_INSIDE_kitchencabinet, CLOSED, OPEN, OFF, putback_wineglass_kitchentable, kitchen, walktowards_kitchen50, bedroom, bookfridge
INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_kitchencabinet, CLOSED, OPEN, OFF, walktowards_bedroom185, kitchen, walktowards_cabinet222, bedroom, bookbookfridge
INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_kitchencabinet, CLOSED, OPEN, OFF, walktowards_bedroom185, kitchen, walktowards_kitchen50, bedroom, bookbook
INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_kitchencabinet, CLOSED, OPEN, OFF, walktowards_bedroom185, kitchen, walktowards_kitchen50, bedroom, bookbookfridge
INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_kitchencabinet, CLOSED, OPEN, OFF, walktowards_kitchencabinet133, kitchen, walktowards_bedroom185, kitchen, bookfridge
INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_kitchencabinet, CLOSED, OPEN, OFF, walktowards_bedroom185, kitchen, walktowards_cabinet222, bedroom, bookbookfridge
INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_kitchencabinet, CLOSED, OPEN, OFF, walktowards_bedroom185, kitchen, walktowards_cabinet222, bedroom, bookbook
INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_kitchencabinet, CLOSED, OPEN, OFF, walktowards_kitchen50, bedroom, walktowards_cabinet222, bedroom, bookbook
INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_kitchencabinet, CLOSED, OPEN, OFF, walktowards_kitchencabinet133, kitchen, open_cabinet222, bedroom, bookbookcabinetplatewaterglass
INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_kitchencabinet, CLOSED, OPEN, OFF, walktowards_kitchencabinet133, kitchen, grab_plate335, bedroom, bookbookcabinetplatewaterglass
in_agentHandsB, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_kitchencabinet, CLOSED, OPEN, OFF, walktowards_kitchencabinet133, kitchen, close_cabinet222, bedroom, bookbookcabinetplatewaterglass
in_agentHandsB, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_kitchencabinet, CLOSED, OPEN, OFF, walktowards_kitchencabinet133, kitchen, walktowards_kitchen50, bedroom, bookbookcabinetplatewaterglass
in_agentHandsB, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_kitchencabinet, CLOSED, OPEN, OFF, open_kitchencabinet133, kitchen, walktowards_kitchen50, bedroom, bookbookplate
in_agentHandsB, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_kitchencabinet, CLOSED, OPEN, OFF, grab_cutleryfork334, kitchen, walktowards_kitchen50, bedroom, bookbookfridgeplate
in_agentHandsB, INSIDE_kitchen_ON_kitchentable, in_agentHandsA, CLOSED, OPEN, OFF, close_kitchencabinet133, kitchen, walktowards_kitchentable123, kitchen, bookbookfridgeplate
in_agentHandsB, INSIDE_kitchen_ON_kitchentable, in_agentHandsA, CLOSED, OPEN, OFF, walktowards_kitchentable123, kitchen, walktowards_kitchentable123, kitchen, bookbookfridgeplate
in_agentHandsB, INSIDE_kitchen_ON_kitchentable, in_agentHandsA, CLOSED, OPEN, OFF, walktowards_kitchentable123, kitchen, putback_plate_kitchentable, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentableplatewineglass
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, in_agentHandsA, CLOSED, OPEN, OFF, putback_cutleryfork_kitchentable, kitchen, null, kitchen, appleappleappleappleappleappleappleappleappleappleapplebookkitchentableplatewineglass
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, CLOSED, OPEN, OFF, null, kitchen, null, kitchen, appleappleappleappleappleappleappleappleappleappleapplebookkitchentableplatewineglass
